Date,Customer ID,Product ID,Quantity
2016-01-30,997,340,12
2016-01-30,1473,481,4
2016-01-31,875,296,7
2016-01-31,1094,335,8
2016-01-31,952,252,12
2016-01-31,1049,457,7
2016-01-31,844,240,10
2016-01-31,1086,304,14
2016-01-31,1055,365,4
2016-01-31,938,478,1
2016-02-01,1128,190,8
2016-02-01,962,147,2
2016-02-01,1017,106,4
2016-02-01,902,412,6
2016-02-01,818,167,4
2016-02-02,1156,365,12
2016-02-02,1100,110,11
2016-02-02,898,327,2
2016-02-02,904,298,10
2016-02-02,1063,257,5
2016-02-02,1026,423,2
2016-02-02,1069,123,2
2016-02-02,974,470,7
2016-02-02,846,480,11
2016-02-02,1089,337,6
2016-02-02,1141,159,10
2016-02-02,1154,271,5
2016-02-03,861,260,5
2016-02-03,996,407,10
2016-02-03,1149,215,9
2016-02-03,1141,367,5
2016-02-03,871,308,3
2016-02-03,861,369,3
2016-02-03,1177,246,9
2016-02-03,923,329,1
2016-02-03,882,363,9
2016-02-03,1016,210,14
2016-02-04,1022,300,8
2016-02-04,1141,438,2
2016-02-04,1054,238,12
2016-02-04,1152,184,5
2016-02-04,1027,178,10
2016-02-04,1094,194,13
2016-02-04,1173,#N/A,5
2016-02-04,1035,250,8
2016-02-04,1149,357,9
2016-02-04,1095,438,2
2016-02-05,906,395,10
2016-02-05,1093,201,5
2016-02-05,1160,269,10
2016-02-05,867,227,13
2016-02-05,1068,423,6
2016-02-05,817,475,7
2016-02-05,1136,364,4
2016-02-05,1004,329,3
2016-02-05,1004,461,3
2016-02-06,863,437,13
2016-02-06,1049,183,6
2016-02-06,1091,211,1
2016-02-06,1150,255,6
2016-02-06,934,324,4
2016-02-06,1059,187,13
2016-02-06,975,412,1
2016-02-06,1072,338,5
2016-02-07,906,377,5
2016-02-07,1080,237,14
2016-02-07,928,411,1
2016-02-07,1152,387,9
2016-02-07,1536,476,5
2016-02-07,1002,188,4
2016-02-08,972,335,7
2016-02-08,863,488,7
2016-02-08,1083,321,5
2016-02-08,983,353,14
2016-02-08,1124,188,4
2016-02-08,1546,426,3
2016-02-09,1005,305,11
2016-02-09,1096,304,9
2016-02-09,1182,302,2
2016-02-09,938,272,12
2016-02-09,840,311,2
2016-02-09,873,447,7
2016-02-09,1163,277,4
2016-02-09,922,380,11
2016-02-09,1017,406,3
2016-02-09,914,206,14
2016-02-09,818,98,6
2016-02-09,1385,205,3
2016-02-09,1385,232,2
2016-02-10,939,350,5
2016-02-10,1116,132,3
2016-02-10,973,111,3
2016-02-10,947,109,8
2016-02-10,950,171,13
2016-02-10,815,250,9
2016-02-11,1174,129,2
2016-02-11,846,191,6
2016-02-11,1106,199,14
2016-02-11,1171,321,1
2016-02-11,1572,501,7
2016-02-12,821,136,4
2016-02-12,816,294,13
2016-02-12,932,318,5
2016-02-12,1061,205,11
2016-02-12,932,167,11
2016-02-12,1036,477,8
2016-02-12,939,144,3
2016-02-12,859,467,6
2016-02-12,819,272,9
2016-02-13,817,99,9
2016-02-13,956,285,5
2016-02-13,964,198,11
2016-02-13,1191,363,6
2016-02-13,1023,479,8
2016-02-13,985,208,14
2016-02-13,1100,400,7
2016-02-13,949,134,9
2016-02-14,1123,317,2
2016-02-14,1146,234,8
2016-02-14,794,130,6
2016-02-14,1192,379,10
2016-02-14,882,316,6
2016-02-14,898,176,2
2016-02-14,1027,320,7
2016-02-14,1070,332,12
2016-02-15,1123,251,14
2016-02-15,952,299,14
2016-02-15,1091,237,6
2016-02-15,889,154,7
2016-02-15,854,224,14
2016-02-16,1166,184,14
2016-02-16,862,406,9
2016-02-16,1181,160,10
2016-02-16,1085,96,13
2016-02-16,994,417,2
2016-02-16,1136,305,8
2016-02-16,1120,430,2
2016-02-16,1199,205,3
2016-02-17,812,230,12
2016-02-17,874,429,4
2016-02-17,979,117,9
2016-02-17,959,173,2
2016-02-18,814,420,2
2016-02-18,1056,275,7
2016-02-18,887,134,2
2016-02-19,1102,216,6
2016-02-19,1112,243,7
2016-02-19,977,329,2
2016-02-19,848,478,9
2016-02-19,1081,162,1
2016-02-19,867,264,5
2016-02-19,857,331,4
2016-02-20,1149,287,5
2016-02-20,1050,233,1
2016-02-20,1191,101,2
2016-02-20,1190,212,3
2016-02-20,1129,133,2
2016-02-21,920,139,11
2016-02-21,1113,100,7
2016-02-21,1012,270,12
2016-02-21,830,299,12
2016-02-21,1016,161,5
2016-02-21,1067,322,9
2016-02-21,936,261,7
2016-02-21,919,423,2
2016-02-21,1556,218,1
2016-02-22,985,275,4
2016-02-22,1094,363,9
2016-02-22,858,306,2
2016-02-22,946,412,5
2016-02-22,946,197,1
2016-02-23,1192,179,4
2016-02-23,1116,256,10
2016-02-23,842,404,2
2016-02-23,842,342,6
2016-02-23,852,462,12
2016-02-23,961,343,5
2016-02-23,1050,259,8
2016-02-23,1013,326,2
2016-02-23,1179,443,10
2016-02-23,799,231,6
2016-02-23,1150,244,11
2016-02-23,820,97,8
2016-02-23,1100,140,4
2016-02-23,841,266,13
2016-02-24,942,354,5
2016-02-24,1131,156,12
2016-02-24,1181,198,12
2016-02-24,859,251,11
2016-02-24,820,480,10
2016-02-24,1186,364,13
2016-02-24,961,351,4
2016-02-25,850,254,10
2016-02-25,1111,205,11
2016-02-25,1173,184,13
2016-02-25,1111,397,12
2016-02-25,1023,285,5
2016-02-25,1090,222,13
2016-02-25,1015,333,9
2016-02-25,884,401,2
2016-02-25,1014,192,1
2016-02-26,1184,393,8
2016-02-26,999,307,12
2016-02-26,959,226,2
2016-02-26,982,435,5
2016-02-26,1053,476,3
2016-02-27,1058,322,4
2016-02-27,1164,143,6
2016-02-27,955,193,12
2016-02-27,1082,173,13
2016-02-27,799,350,13
2016-02-27,977,275,5
2016-02-28,859,221,7
2016-02-28,807,217,13
2016-02-28,1090,212,10
2016-02-28,940,187,2
2016-02-28,1116,410,10
2016-02-28,990,357,11
2016-02-29,1055,405,4
2016-02-29,1113,337,5
2016-02-29,1075,236,6
2016-02-29,958,493,9
2016-02-29,1065,455,11
2016-02-29,1141,285,4
2016-03-01,917,296,7
2016-03-01,812,275,13
2016-03-01,1005,170,1
2016-03-01,1019,375,7
2016-03-01,1179,114,11
2016-03-01,806,242,2
2016-03-01,980,134,6
2016-03-01,878,156,10
2016-03-01,1150,365,9
2016-03-01,1057,190,2
2016-03-01,963,307,7
2016-03-01,1406,456,2
2016-03-02,836,426,8
2016-03-02,977,452,9
2016-03-02,1118,227,1
2016-03-03,1160,469,4
2016-03-03,986,242,7
2016-03-03,1087,189,13
2016-03-03,1078,432,10
2016-03-03,1428,181,7
2016-03-03,796,373,5
2016-03-03,1306,445,3
2016-03-03,983,268,3
2016-03-03,1428,347,3
2016-03-04,858,123,13
2016-03-04,1158,304,1
2016-03-04,997,294,4
2016-03-04,919,345,12
2016-03-04,905,298,7
2016-03-04,1037,348,8
2016-03-04,1147,174,2
2016-03-05,1050,396,8
2016-03-05,897,391,2
2016-03-05,1017,114,9
2016-03-05,821,360,11
2016-03-05,939,467,5
2016-03-05,951,421,10
2016-03-05,1044,175,4
2016-03-05,1008,246,10
2016-03-06,1031,372,11
2016-03-06,1186,307,6
2016-03-06,1085,311,11
2016-03-06,868,148,9
2016-03-06,804,419,9
2016-03-06,830,277,9
2016-03-06,1203,418,3
2016-03-06,1203,492,2
2016-03-07,1023,475,11
2016-03-07,847,365,1
2016-03-07,1098,336,9
2016-03-07,815,309,2
2016-03-07,926,247,1
2016-03-07,903,111,1
2016-03-07,1029,388,11
2016-03-07,978,136,14
2016-03-07,994,281,3
2016-03-07,1131,196,10
2016-03-07,864,411,3
2016-03-08,1100,223,2
2016-03-08,901,487,2
2016-03-08,1192,395,7
2016-03-08,848,486,13
2016-03-08,1060,431,10
2016-03-08,1042,394,12
2016-03-08,1039,467,7
2016-03-08,882,357,2
2016-03-08,1017,318,7
2016-03-08,1124,414,4
2016-03-08,923,280,10
2016-03-08,991,133,4
2016-03-08,927,369,5
2016-03-08,1115,228,5
2016-03-08,961,438,4
2016-03-09,900,379,4
2016-03-09,1160,389,2
2016-03-09,1103,344,2
2016-03-09,909,265,9
2016-03-09,894,222,5
2016-03-10,858,248,5
2016-03-10,1157,137,1
2016-03-10,820,124,12
2016-03-10,1051,306,6
2016-03-10,812,324,6
2016-03-10,1096,297,8
2016-03-10,898,347,12
2016-03-10,1006,330,4
2016-03-10,1210,437,8
2016-03-10,1086,187,3
2016-03-10,1086,267,3
2016-03-10,1380,179,1
2016-03-11,913,442,1
2016-03-11,1062,475,5
2016-03-11,1052,313,8
2016-03-11,926,351,6
2016-03-11,1168,406,7
2016-03-11,984,425,3
2016-03-11,881,453,14
2016-03-11,942,409,14
2016-03-11,1406,99,2
2016-03-12,1085,393,12
2016-03-12,806,140,4
2016-03-12,798,341,7
2016-03-12,1034,404,7
2016-03-12,1155,100,12
2016-03-12,975,340,11
2016-03-12,928,100,6
2016-03-12,1105,269,4
2016-03-12,1097,469,8
2016-03-13,997,345,11
2016-03-13,1012,360,12
2016-03-13,873,368,4
2016-03-13,807,476,13
2016-03-13,1050,377,11
2016-03-13,917,157,3
2016-03-13,846,189,6
2016-03-13,981,213,7
2016-03-13,852,431,3
2016-03-13,1165,247,8
2016-03-13,922,306,7
2016-03-13,1182,186,4
2016-03-13,1173,107,5
2016-03-13,1173,367,3
2016-03-13,1173,272,3
2016-03-13,1410,356,2
2016-03-14,956,156,6
2016-03-14,814,254,12
2016-03-14,1037,221,10
2016-03-14,889,174,5
2016-03-14,1085,245,5
2016-03-14,1096,259,6
2016-03-14,1183,425,1
2016-03-14,855,462,6
2016-03-14,854,455,13
2016-03-15,962,214,8
2016-03-15,1155,105,6
2016-03-15,902,380,6
2016-03-15,887,346,12
2016-03-15,898,366,3
2016-03-15,1112,290,4
2016-03-15,1027,121,1
2016-03-15,1087,179,4
2016-03-15,1033,415,9
2016-03-15,1282,235,3
2016-03-16,1191,180,14
2016-03-16,1028,442,14
2016-03-16,948,444,2
2016-03-16,943,275,2
2016-03-16,1102,239,14
2016-03-16,883,432,4
2016-03-17,862,419,4
2016-03-17,818,149,5
2016-03-17,897,97,11
2016-03-17,996,369,11
2016-03-17,902,118,9
2016-03-17,1565,343,2
2016-03-17,1331,464,2
2016-03-18,987,350,8
2016-03-18,1029,323,11
2016-03-18,1159,308,4
2016-03-18,973,320,10
2016-03-18,1013,258,8
2016-03-18,991,345,14
2016-03-19,1042,358,6
2016-03-19,1013,413,3
2016-03-19,#N/A,229,8
2016-03-19,841,119,3
2016-03-19,1103,269,6
2016-03-19,803,169,13
2016-03-19,870,193,8
2016-03-20,910,154,3
2016-03-20,840,206,7
2016-03-20,987,240,2
2016-03-20,999,108,7
2016-03-20,796,377,2
2016-03-20,812,347,13
2016-03-20,1183,255,3
2016-03-20,927,464,2
2016-03-20,1555,319,1
2016-03-21,819,249,11
2016-03-21,1128,124,6
2016-03-21,1062,254,12
2016-03-21,917,184,11
2016-03-21,1054,229,10
2016-03-22,877,362,14
2016-03-22,1006,360,13
2016-03-22,1061,485,14
2016-03-22,847,439,9
2016-03-22,891,382,1
2016-03-22,986,432,6
2016-03-22,1152,479,12
2016-03-22,1025,275,14
2016-03-22,1022,429,14
2016-03-22,1117,421,8
2016-03-22,1334,121,2
2016-03-23,926,267,8
2016-03-23,948,466,4
2016-03-23,1034,309,9
2016-03-23,881,192,7
2016-03-23,917,210,11
2016-03-24,1096,291,14
2016-03-24,1188,428,12
2016-03-24,1144,121,10
2016-03-24,851,147,10
2016-03-24,884,218,1
2016-03-24,821,293,10
2016-03-24,820,338,1
2016-03-24,836,463,4
2016-03-25,885,174,6
2016-03-25,1181,413,7
2016-03-25,885,404,8
2016-03-25,1000,351,8
2016-03-25,998,251,4
2016-03-25,1078,402,7
2016-03-25,896,333,2
2016-03-25,1135,360,5
2016-03-25,1041,208,5
2016-03-26,850,246,5
2016-03-26,985,442,7
2016-03-26,1191,346,1
2016-03-26,1073,127,14
2016-03-26,1068,437,13
2016-03-26,1358,130,3
2016-03-27,1120,278,6
2016-03-27,882,339,8
2016-03-27,869,274,3
2016-03-27,919,344,7
2016-03-27,1067,233,6
2016-03-27,881,309,3
2016-03-27,944,112,14
2016-03-28,1051,243,4
2016-03-28,885,272,13
2016-03-28,1050,151,2
2016-03-28,1181,278,6
2016-03-28,1114,382,12
2016-03-28,1050,329,13
2016-03-28,892,476,3
2016-03-29,1003,265,9
2016-03-29,1106,349,14
2016-03-29,1124,181,12
2016-03-29,1014,344,7
2016-03-29,1143,480,13
2016-03-29,1012,356,8
2016-03-29,863,323,4
2016-03-30,1030,455,4
2016-03-30,860,162,7
2016-03-30,1148,322,10
2016-03-30,1026,198,6
2016-03-30,917,225,3
2016-03-30,1023,478,2
2016-03-30,858,318,11
2016-03-30,845,396,7
2016-03-31,1055,315,13
2016-03-31,1040,99,6
2016-03-31,843,348,14
2016-03-31,1082,413,14
2016-03-31,1096,269,13
2016-03-31,980,430,10
2016-03-31,1079,160,3
2016-03-31,1040,423,4
2016-03-31,1008,425,13
2016-03-31,886,431,3
2016-03-31,886,196,2
2016-04-01,1192,231,13
2016-04-01,985,249,1
2016-04-01,979,298,3
2016-04-01,1091,231,7
2016-04-01,993,289,11
2016-04-01,944,95,7
2016-04-01,1140,438,8
2016-04-01,1137,396,12
2016-04-01,1277,411,4
2016-04-01,1265,324,1
2016-04-02,1177,381,13
2016-04-02,859,297,2
2016-04-02,946,486,3
2016-04-02,795,223,3
2016-04-02,1067,180,14
2016-04-02,1161,339,5
2016-04-02,1139,171,11
2016-04-02,1015,168,1
2016-04-02,1165,304,6
2016-04-02,1183,169,14
2016-04-03,959,345,13
2016-04-03,909,#N/A,1
2016-04-03,1074,135,11
2016-04-03,866,490,2
2016-04-03,1016,230,14
2016-04-03,1022,241,13
2016-04-03,1171,348,10
2016-04-03,1038,105,10
2016-04-03,921,318,5
2016-04-03,896,326,13
2016-04-03,870,479,4
2016-04-03,1209,343,4
2016-04-04,1167,424,6
2016-04-04,1026,109,11
2016-04-04,955,346,2
2016-04-04,1144,285,8
2016-04-04,1122,360,2
2016-04-04,1012,364,3
2016-04-04,1121,124,3
2016-04-05,1159,185,8
2016-04-05,1099,418,7
2016-04-05,1164,291,1
2016-04-05,1207,323,3
2016-04-06,1170,369,10
2016-04-06,936,138,7
2016-04-06,1506,420,5
2016-04-07,1071,255,10
2016-04-07,955,140,11
2016-04-07,1090,488,6
2016-04-07,1060,306,9
2016-04-07,824,182,14
2016-04-07,933,100,13
2016-04-07,1095,300,1
2016-04-07,969,309,14
2016-04-07,991,199,6
2016-04-07,997,102,6
2016-04-07,1166,221,4
2016-04-07,1213,248,3
2016-04-08,886,145,2
2016-04-08,1179,329,6
2016-04-08,1179,431,4
2016-04-08,858,467,14
2016-04-08,811,381,5
2016-04-08,831,392,7
2016-04-08,1069,330,1
2016-04-08,1062,127,1
2016-04-08,927,149,9
2016-04-09,853,229,6
2016-04-09,893,158,1
2016-04-09,906,210,13
2016-04-09,935,177,9
2016-04-09,823,463,7
2016-04-09,798,147,2
2016-04-09,997,333,12
2016-04-09,868,429,4
2016-04-09,1561,420,2
2016-04-10,1181,290,9
2016-04-10,1138,288,2
2016-04-10,971,373,10
2016-04-10,1187,416,2
2016-04-10,1088,105,9
2016-04-10,1038,118,7
2016-04-11,1095,372,5
2016-04-11,1058,112,6
2016-04-11,799,420,12
2016-04-11,996,392,3
2016-04-11,883,473,11
2016-04-12,992,423,7
2016-04-12,931,312,12
2016-04-12,985,476,3
2016-04-12,878,282,1
2016-04-12,856,105,4
2016-04-12,1021,167,6
2016-04-12,864,492,13
2016-04-12,867,206,12
2016-04-12,1010,107,3
2016-04-12,900,483,12
2016-04-13,887,299,1
2016-04-13,1084,194,1
2016-04-13,1184,205,5
2016-04-13,1015,178,1
2016-04-14,1092,493,10
2016-04-14,1143,376,7
2016-04-14,1089,151,14
2016-04-14,958,194,9
2016-04-14,1072,238,4
2016-04-14,963,487,11
2016-04-14,1094,288,13
2016-04-14,1044,131,9
2016-04-15,963,483,13
2016-04-15,959,250,6
2016-04-15,1064,279,9
2016-04-15,1057,127,10
2016-04-15,1024,127,12
2016-04-15,947,196,13
2016-04-15,902,452,7
2016-04-15,862,340,10
2016-04-15,940,229,7
2016-04-15,940,229,5
2016-04-16,970,339,10
2016-04-16,858,102,12
2016-04-16,929,280,2
2016-04-16,1184,219,10
2016-04-16,1107,203,8
2016-04-16,1296,270,7
2016-04-16,862,217,4
2016-04-17,1009,305,14
2016-04-17,943,433,8
2016-04-17,1042,346,8
2016-04-17,983,235,11
2016-04-17,1174,368,4
2016-04-17,1108,443,1
2016-04-18,796,226,4
2016-04-18,1118,143,3
2016-04-18,1363,505,4
2016-04-19,952,369,12
2016-04-19,1127,350,1
2016-04-19,1085,167,12
2016-04-19,999,344,12
2016-04-19,1180,166,3
2016-04-19,990,347,10
2016-04-19,926,487,9
2016-04-19,838,495,5
2016-04-19,804,496,2
2016-04-20,1190,379,7
2016-04-20,872,205,5
2016-04-20,853,338,2
2016-04-20,1014,377,2
2016-04-20,844,159,1
2016-04-20,1138,404,9
2016-04-20,826,231,2
2016-04-20,1060,314,10
2016-04-21,967,149,10
2016-04-21,914,254,7
2016-04-21,1174,266,12
2016-04-21,1074,429,12
2016-04-21,988,358,6
2016-04-21,798,191,12
2016-04-22,1022,338,5
2016-04-22,977,176,8
2016-04-22,959,308,5
2016-04-22,1136,432,2
2016-04-22,1044,240,2
2016-04-22,990,317,5
2016-04-22,1064,129,4
2016-04-22,802,344,9
2016-04-23,1100,460,3
2016-04-23,926,193,2
2016-04-23,975,346,5
2016-04-23,1006,236,8
2016-04-23,1313,147,1
2016-04-24,903,207,9
2016-04-24,1111,380,2
2016-04-24,1032,397,10
2016-04-24,1062,260,1
2016-04-24,851,164,13
2016-04-24,1154,358,8
2016-04-24,1245,192,3
2016-04-25,1183,492,12
2016-04-25,909,288,8
2016-04-25,919,411,12
2016-04-25,1007,226,3
2016-04-25,1147,271,4
2016-04-25,815,339,5
2016-04-25,1117,493,2
2016-04-26,1071,393,1
2016-04-26,980,158,13
2016-04-26,952,183,8
2016-04-26,802,242,12
2016-04-26,989,106,7
2016-04-26,1146,478,5
2016-04-26,896,184,9
2016-04-26,844,304,1
2016-04-27,1043,198,1
2016-04-27,1111,230,1
2016-04-27,859,121,3
2016-04-27,1083,486,5
2016-04-27,853,322,7
2016-04-28,890,314,9
2016-04-28,1128,394,1
2016-04-28,804,357,3
2016-04-28,796,188,14
2016-04-28,932,142,4
2016-04-28,916,441,3
2016-04-29,1104,235,8
2016-04-29,897,272,12
2016-04-29,985,460,12
2016-04-29,989,290,2
2016-04-29,1170,118,8
2016-04-29,979,281,10
2016-04-29,1037,365,11
2016-04-29,920,270,11
2016-04-30,923,289,8
2016-04-30,963,454,5
2016-04-30,1129,313,6
2016-04-30,1094,217,6
2016-04-30,1019,99,13
2016-04-30,859,372,5
2016-04-30,824,349,3
2016-04-30,992,190,5
2016-05-01,968,327,7
2016-05-01,867,312,4
2016-05-01,876,455,4
2016-05-01,891,199,12
2016-05-01,918,169,11
2016-05-01,887,227,2
2016-05-01,901,458,7
2016-05-01,820,457,4
2016-05-01,988,428,5
2016-05-01,803,460,13
2016-05-01,1142,221,11
2016-05-01,1152,199,7
2016-05-02,1039,386,10
2016-05-02,1044,274,11
2016-05-02,1181,492,3
2016-05-02,1095,257,1
2016-05-02,1177,422,3
2016-05-02,854,373,12
2016-05-02,1124,197,11
2016-05-02,1007,426,13
2016-05-02,876,147,3
2016-05-02,858,490,13
2016-05-02,850,490,7
2016-05-02,1154,144,14
2016-05-02,1050,101,11
2016-05-02,1006,387,9
2016-05-03,938,365,3
2016-05-03,993,303,5
2016-05-03,1142,109,5
2016-05-03,1075,138,11
2016-05-03,829,182,13
2016-05-03,962,96,10
2016-05-03,1492,208,5
2016-05-03,1492,176,3
2016-05-03,1492,303,3
2016-05-04,924,396,13
2016-05-04,814,281,2
2016-05-04,1129,184,8
2016-05-04,1039,127,10
2016-05-04,958,129,4
2016-05-04,984,193,7
2016-05-04,1164,114,10
2016-05-04,1178,357,7
2016-05-05,797,430,13
2016-05-05,996,317,5
2016-05-05,1055,177,13
2016-05-05,920,302,10
2016-05-05,961,305,6
2016-05-05,1493,363,3
2016-05-05,894,355,3
2016-05-06,1004,275,1
2016-05-06,1102,492,10
2016-05-06,1183,417,7
2016-05-06,1116,427,3
2016-05-06,906,492,5
2016-05-06,954,483,9
2016-05-06,897,129,13
2016-05-06,997,410,7
2016-05-06,1004,151,5
2016-05-06,1107,223,2
2016-05-07,1123,427,10
2016-05-07,901,306,6
2016-05-07,1125,130,8
2016-05-07,1028,261,5
2016-05-07,1028,143,5
2016-05-08,1100,264,10
2016-05-08,1027,359,12
2016-05-08,988,242,9
2016-05-08,1094,372,12
2016-05-08,1202,134,2
2016-05-09,1047,479,14
2016-05-09,867,417,7
2016-05-09,1008,279,4
2016-05-09,908,426,8
2016-05-09,1153,416,2
2016-05-09,896,445,12
2016-05-09,1089,323,8
2016-05-09,1159,410,12
2016-05-09,932,406,4
2016-05-09,1563,120,2
2016-05-09,1014,372,2
2016-05-10,1070,154,11
2016-05-10,965,105,14
2016-05-10,1007,143,7
2016-05-10,910,100,13
2016-05-10,1169,143,10
2016-05-10,1023,162,12
2016-05-10,851,216,14
2016-05-10,958,290,8
2016-05-10,832,382,2
2016-05-11,929,352,14
2016-05-11,1186,373,4
2016-05-11,809,231,3
2016-05-11,923,111,6
2016-05-11,1150,126,1
2016-05-11,833,309,9
2016-05-11,973,222,3
2016-05-11,993,418,10
2016-05-11,908,392,11
2016-05-11,974,217,4
2016-05-11,985,394,5
2016-05-12,918,241,8
2016-05-12,1062,278,9
2016-05-12,1066,461,6
2016-05-12,1134,293,11
2016-05-12,1146,154,7
2016-05-12,1565,224,6
2016-05-12,1131,387,4
2016-05-13,844,427,12
2016-05-13,1066,180,3
2016-05-13,1126,372,11
2016-05-13,854,398,9
2016-05-13,862,274,3
2016-05-13,965,392,14
2016-05-13,1134,464,2
2016-05-13,1185,167,14
2016-05-13,1168,109,2
2016-05-13,903,157,5
2016-05-14,1054,369,9
2016-05-14,866,156,10
2016-05-14,928,446,1
2016-05-14,1119,126,1
2016-05-14,1053,302,6
2016-05-14,831,102,14
2016-05-14,#N/A,151,5
2016-05-14,1046,250,9
2016-05-14,1122,419,12
2016-05-14,1281,208,7
2016-05-14,851,470,5
2016-05-15,1082,441,7
2016-05-15,867,226,10
2016-05-15,956,124,9
2016-05-15,1069,316,10
2016-05-15,1115,157,7
2016-05-15,1031,419,5
2016-05-15,1076,104,5
2016-05-15,1053,254,4
2016-05-16,920,195,2
2016-05-16,926,366,2
2016-05-17,802,295,9
2016-05-17,1185,425,14
2016-05-17,1057,346,8
2016-05-17,1157,219,13
2016-05-17,1039,422,7
2016-05-18,896,402,4
2016-05-18,1108,302,8
2016-05-18,1105,112,1
2016-05-18,794,181,6
2016-05-18,891,205,6
2016-05-18,988,210,8
2016-05-18,1068,442,11
2016-05-18,878,147,5
2016-05-18,802,490,8
2016-05-18,1090,192,12
2016-05-19,1108,448,2
2016-05-19,990,339,8
2016-05-19,1160,468,1
2016-05-19,1016,491,7
2016-05-19,1114,392,14
2016-05-20,1122,470,1
2016-05-20,962,207,2
2016-05-20,1040,344,14
2016-05-20,1144,132,6
2016-05-20,1106,227,4
2016-05-20,1093,480,3
2016-05-20,904,162,10
2016-05-20,1305,369,5
2016-05-21,801,380,10
2016-05-21,952,127,10
2016-05-21,1132,390,4
2016-05-21,816,228,8
2016-05-21,932,358,12
2016-05-21,1015,258,10
2016-05-21,835,457,3
2016-05-21,835,208,2
2016-05-22,935,417,2
2016-05-22,1166,441,14
2016-05-22,1161,196,1
2016-05-22,819,331,3
2016-05-22,1107,493,5
2016-05-22,1107,168,5
2016-05-22,1107,360,2
2016-05-22,1220,389,2
2016-05-23,1140,211,13
2016-05-23,1061,407,9
2016-05-23,1113,479,6
2016-05-23,995,234,8
2016-05-23,1176,243,6
2016-05-23,975,218,2
2016-05-23,823,259,6
2016-05-23,819,324,2
2016-05-23,833,479,9
2016-05-23,1184,254,4
2016-05-23,1184,474,3
2016-05-24,965,336,6
2016-05-24,819,372,14
2016-05-24,883,452,14
2016-05-24,1043,191,1
2016-05-24,1044,177,5
2016-05-24,879,488,13
2016-05-24,1060,452,13
2016-05-24,1091,406,2
2016-05-24,991,299,14
2016-05-25,1144,294,4
2016-05-25,853,212,14
2016-05-25,889,272,7
2016-05-25,1010,344,4
2016-05-25,878,116,7
2016-05-25,1037,463,11
2016-05-26,880,248,14
2016-05-26,1001,344,13
2016-05-26,1117,205,11
2016-05-26,960,368,8
2016-05-26,1150,228,10
2016-05-26,1038,448,3
2016-05-26,1041,244,7
2016-05-26,840,240,4
2016-05-26,822,138,13
2016-05-26,878,411,3
2016-05-26,965,128,6
2016-05-26,1320,467,4
2016-05-26,1320,284,3
2016-05-26,1169,128,2
2016-05-26,986,110,1
2016-05-27,1035,376,14
2016-05-27,899,419,12
2016-05-27,1014,194,9
2016-05-27,1139,484,1
2016-05-28,1202,159,7
2016-05-28,1202,278,2
2016-05-28,866,385,1
2016-05-29,819,307,1
2016-05-29,1162,447,2
2016-05-29,917,363,8
2016-05-29,1103,323,13
2016-05-29,1312,350,5
2016-05-30,1019,177,13
2016-05-30,978,231,3
2016-05-30,794,107,3
2016-05-30,1014,190,1
2016-05-30,1078,246,1
2016-05-30,804,283,9
2016-05-30,1005,484,8
2016-05-30,1263,186,6
2016-05-30,1417,406,5
2016-05-30,1417,97,5
2016-05-30,985,243,2
2016-05-30,1233,97,2
2016-05-30,1195,335,1
2016-05-31,798,488,5
2016-05-31,1001,493,4
2016-05-31,985,194,9
2016-05-31,1018,448,6
2016-06-01,1111,255,13
2016-06-01,903,459,1
2016-06-01,921,264,6
2016-06-01,1009,292,9
2016-06-01,1167,133,9
2016-06-01,936,215,8
2016-06-02,796,324,7
2016-06-02,1152,233,12
2016-06-02,965,427,11
2016-06-02,1056,318,4
2016-06-02,973,475,1
2016-06-03,841,138,7
2016-06-03,964,393,1
2016-06-03,890,223,14
2016-06-03,1153,198,2
2016-06-04,874,427,7
2016-06-04,1163,293,3
2016-06-04,1129,295,7
2016-06-04,989,110,3
2016-06-04,1087,355,5
2016-06-04,886,206,7
2016-06-04,1155,301,3
2016-06-04,833,320,2
2016-06-05,848,352,7
2016-06-05,916,260,10
2016-06-05,1116,358,14
2016-06-05,1137,484,10
2016-06-05,848,221,4
2016-06-06,1150,394,9
2016-06-06,803,464,3
2016-06-06,948,147,4
2016-06-06,867,463,13
2016-06-06,1054,160,9
2016-06-06,1109,138,14
2016-06-06,827,410,10
2016-06-06,827,310,2
2016-06-06,1155,407,5
2016-06-06,1012,365,9
2016-06-06,1089,124,6
2016-06-06,991,363,4
2016-06-06,1089,187,3
2016-06-06,1089,192,3
2016-06-06,1012,381,3
2016-06-06,1012,157,2
2016-06-07,798,286,9
2016-06-07,965,409,1
2016-06-07,919,423,4
2016-06-08,901,402,7
2016-06-08,936,181,2
2016-06-08,908,443,13
2016-06-08,931,217,13
2016-06-08,1101,248,13
2016-06-08,828,263,10
2016-06-08,825,309,11
2016-06-08,869,362,6
2016-06-08,967,314,8
2016-06-08,1104,145,11
2016-06-08,1067,287,7
2016-06-09,863,102,7
2016-06-09,876,369,5
2016-06-09,1146,246,2
2016-06-09,1098,328,9
2016-06-09,807,362,3
2016-06-09,1095,309,4
2016-06-09,1014,156,5
2016-06-09,851,160,5
2016-06-09,862,487,7
2016-06-09,979,355,3
2016-06-09,1430,281,2
2016-06-10,845,201,1
2016-06-10,982,418,10
2016-06-10,1093,199,14
2016-06-10,1119,293,10
2016-06-10,1085,491,6
